Date,Season,Actual,Predicted,HomeProb,DrawProb,AwayProb,HomeOdds,DrawOdds,AwayOdds,Bet_Outcome,Bet_Odds,Won,PnL
2008-11-29,2008,D,D,0.29576337,0.38275817,0.3214785,2.2,3.3,3.4,D,3.3,True,229.99999999999997
2008-11-30,2008,A,H,0.45455137,0.36528862,0.18015999,1.91,3.5,4.0,H,1.91,False,-100.0
2008-11-30,2008,A,H,0.91496503,0.06850984,0.01652511,1.8,3.4,5.0,H,1.8,False,-100.0
2008-11-30,2008,A,A,0.011782654,0.085575916,0.9026414,4.33,3.6,1.83,A,1.83,True,83.0
2008-11-30,2008,H,D,0.30030125,0.5510375,0.14866129,2.1,3.3,3.6,D,3.3,False,-100.0
2008-12-01,2008,D,H,0.84953403,0.13066798,0.01979796,1.3,5.0,12.0,H,1.3,False,-100.0
2008-12-06,2008,H,H,0.8703469,0.1245346,0.005118501,1.14,7.5,23.0,H,1.14,True,13.99999999999999
2008-12-06,2008,D,H,0.6206194,0.25148433,0.12789625,1.8,3.5,4.75,H,1.8,False,-100.0
2008-12-06,2008,H,H,0.7001808,0.25619352,0.04362568,2.38,3.25,3.1,H,2.38,True,138.0
2008-12-06,2008,A,A,0.071116544,0.12977053,0.7991129,7.0,3.8,1.53,A,1.53,True,53.0
2008-12-06,2008,D,A,0.053896092,0.082060374,0.86404353,2.6,3.2,2.8,A,2.8,False,-100.0
2008-12-06,2008,A,H,0.43793088,0.262455,0.29961416,5.5,3.5,1.73,H,5.5,False,-100.0
2008-12-06,2008,H,H,0.86802685,0.030823668,0.10114954,1.33,4.75,11.0,H,1.33,True,33.00000000000001
2008-12-07,2008,A,H,0.4516759,0.28266007,0.26566398,2.62,3.25,2.75,H,2.62,False,-100.0
2008-12-07,2008,D,H,0.7080835,0.20141546,0.09050104,2.62,3.25,2.75,H,2.62,False,-100.0
2008-12-08,2008,A,A,0.21114716,0.2892399,0.49961287,2.75,3.25,2.62,A,2.62,True,162.0
2008-12-13,2008,H,H,0.6075789,0.3483559,0.044065233,2.1,3.3,3.6,H,2.1,True,110.00000000000001
2008-12-13,2008,D,A,0.14162205,0.16837178,0.6900062,4.5,3.5,1.83,A,1.83,False,-100.0
2008-12-13,2008,H,D,0.3929684,0.47994477,0.12708686,2.0,3.4,3.8,D,3.4,False,-100.0
